시설명,시설코드,시설종류명(시설유형),시설종류상세명(시설종류),자치구(시)구분,시설장명,시군구코드,시군구명,시설주소,정원(수용인원),현인원,전화번호,우편번호
강남구립대치노인복지센터,A6327,(노인) 노인복지관(소규모),노인여가복지시설,자치구,이양희,1168000000,강남구,서울특별시 강남구 역삼로69길 22,,200,02-564-0108,6196
강남구립강남시니어플라자,A6449,(노인) 노인복지관,노인여가복지시설,자치구,박명환,1168000000,강남구,서울특별시 강남구 봉은사로 332강남시니어플라자,2300,1608,02-558-9888,6143
금천호암노인종합복지관,A6518,(노인) 노인복지관,노인여가복지시설,자치구,조영표,1154500000,금천구,서울특별시 금천구 독산로72길 86-5,0,800,02-853-7203,8556
우리마포복지관,A6622,(노인) 노인복지관,노인여가복지시설,자치구,박소현,1144000000,마포구,"서울특별시 마포구 신촌로26길 10-0(4,5층)",,800,23581000,4103
송파실벗뜨락,A7031,(노인) 노인복지관(소규모),노인여가복지시설,자치구,최소연,1171000000,송파구,"서울특별시 송파구 백제고분로42길 55,6층",0,650,24139999,5666
온수어르신복지관,A7039,(노인) 노인복지관(소규모),노인여가복지시설,자치구,엄영수,1153000000,구로구,서울특별시 구로구 부일로9길 111-0온수어르신복지관 3층,300,600,02)3666-8750,8259
공릉어르신복지센터,A7040,(노인) 노인복지관(소규모),노인여가복지시설,자치구,김민경,1135000000,노원구,서울특별시 노원구 공릉로 129공릉동,250,250,29486274,1837
강서구립곰달래어르신복지센터,A7046,(노인) 노인복지관(소규모),노인여가복지시설,자치구,조중현,1150000000,강서구,서울특별시 강서구 강서로5길 50 (화곡동),,250,02-2699-8264,7781
구로노인종합복지관,A7146,(노인) 노인복지관,노인여가복지시설,자치구,임성희,1153000000,구로구,서울특별시 구로구 새말로16길 7(구로동),1300,1600,02-838-4600,152838
왕십리도선동노인복지센터,A7296,(노인) 노인복지관(소규모),노인여가복지시설,자치구,김남용,1120000000,성동구,서울특별시 성동구 마장로141 (상왕십리동),0,0,269250456,4700
서울특별시립강동노인종합복지관,A7577,(노인) 노인복지관,노인여가복지시설,자치구,성미선,1174000000,강동구,서울특별시 강동구 동남로71길 32-5(명일동),700,1350,02-442-1026,5269
송파복지센터,A7727,(노인) 노인복지관(소규모),노인여가복지시설,자치구,박왕호,1171000000,송파구,서울특별시 송파구 충민로 184,,350,02-409-1616,5792
구립응암노인복지관,A7958,(노인) 노인복지관(소규모),노인여가복지시설,자치구,최은영,1138000000,은평구,서울특별시 은평구 응암로21가길 5-1,0,350,02-355-2997,3456
강남구립논현노인종합복지관,A8780,(노인) 노인복지관,노인여가복지시설,자치구,박종원,1168000000,강남구,서울특별시 강남구 강남대로128길 59,550,550,02-541-0226,135822
구립불광노인복지관,A9358,(노인) 노인복지관(소규모),노인여가복지시설,자치구,윤남선,1138000000,은평구,서울특별시 은평구 연서로32길 17-11,470,470,02-385-3222,3349
강서구립화곡노인복지센터,A9619,(노인) 노인복지관(소규모),노인여가복지시설,자치구,범현,1150000000,강서구,서울특별시 강서구 월정로30길 963층~5층,,,02-2605-6900,157884
강서구립연지노인복지센터,A9646,(노인) 노인복지관(소규모),노인여가복지시설,자치구,범현,1150000000,강서구,서울특별시 강서구 화곡로58길 30-7,,,02-2605-7501,157928
청구노인복지센터(분관),F00249,(노인) 노인복지관(소규모),노인여가복지시설,자치구,민진암,1114000000,중구,서울특별시 중구 청구로3길 69 (신당동),0,200,02-2234-3517,4591
금천한내어르신복지센터,F03847,(노인) 노인복지관(소규모),노인여가복지시설,자치구,조영표,1154500000,금천구,"서울특별시 금천구 한내로 69-15 (독산동, 주공13단지아파트)",0,300,02-897-5104,8598
반석노인교실,F03957,(노인) 노인교실,노인여가복지시설,자치구,주영자,1154500000,금천구,서울특별시 금천구 독산로78길 20 (독산동),0,120,02-866-1144,8557
성가정시니어아카데미,F03958,(노인) 노인교실,노인여가복지시설,자치구,공일연,1154500000,금천구,서울특별시 금천구 두산로5길 19독산1동성당 (독산동),0,45,02-2869-2675,8526
시흥노인교실,F03959,(노인) 노인교실,노인여가복지시설,자치구,이옥자,1154500000,금천구,서울특별시 금천구 금하로23다길 8 (시흥동),0,100,02-806-1120,8574
신일노인교실,F03960,(노인) 노인교실,노인여가복지시설,자치구,최월선,1154500000,금천구,서울특별시 금천구 시흥대로90길 25신일교회 (독산동),0,120,02-892-2591,8619
제일노인교실,F03961,(노인) 노인교실,노인여가복지시설,자치구,강환준,1154500000,금천구,서울특별시 금천구 탑골로2길 56제일교회 (시흥동),0,120,02-896-2031,8656
행복시니어아카데미,F03962,(노인) 노인교실,노인여가복지시설,자치구,이계철,1154500000,금천구,서울특별시 금천구 독산로38길 10시흥4동성당 (시흥동),0,100,02-895-5811,8568
금천어르신복지센터,F04655,(노인) 노인교실,노인여가복지시설,자치구,김미성,1154500000,금천구,서울특별시 금천구 범안로17길 22 (독산동),,,02-892-5060,8585
시흥중앙교회 시니어아카데미,F04691,(노인) 노인교실,노인여가복지시설,자치구,김성은,1154500000,금천구,서울특별시 금천구 시흥대로72길 13 (시흥동),,60,02-802-5390,8624
구립 수락노인종합복지관,F14041,(노인) 노인복지관,노인여가복지시설,자치구,장지연,1135000000,노원구,서울특별시 노원구 수락산로 214상계동 (상계동),,,02-2116-3753,1616
구립 수락노인종합복지관,F14043,(노인) 노인복지관,노인여가복지시설,자치구,장지연,1135000000,노원구,"서울특별시 노원구 수락산로 214(상계동, 구립 수락노인종합복지관)(상계동)",,,02-2116-3753,1616
구립용마경로복지센터,G0434,(노인) 노인복지관(소규모),노인여가복지시설,자치구,윤혜숙,1126000000,중랑구,서울특별시 중랑구 용마산로94길 98 (면목동),1205,1205,02-435-0842,2191
인왕어르신복지센터,G0723,(노인) 노인복지관(소규모),노인여가복지시설,자치구,박광준,1141000000,서대문구,서울특별시 서대문구 통일로26길12-5 (홍제동),300,130,02-733-9225,3635
용강노인복지관,G0811,(노인) 노인복지관(소규모),노인여가복지시설,자치구,김성호,1144000000,마포구,서울특별시 마포구 토정로31길 31 (용강동),,200,02-707-1006,4161
목동어르신복지관,G1269,(노인) 노인복지관,노인여가복지시설,자치구,박노숙,1147000000,양천구,서울특별시 양천구 목동  765번지 1호,27,27,226433352,7962
사당어르신종합복지관,G1437,(노인) 노인복지관,노인여가복지시설,자치구,최재경,1159000000,동작구,서울특별시 동작구 남부순환로 2081 (사당동),635,788,02-580-2404,7025
구립영등포어르신복지센터,G1685,(노인) 노인교실,노인여가복지시설,자치구,김나희,1156000000,영등포구,"서울특별시 영등포구 도영로22길 36-0 4층,해광빌딩",0,2100,02-2038-8846,7369
영등포50플러스센터,G1782,(노인) 노인교실,노인여가복지시설,자치구,오주호,1156000000,영등포구,서울특별시 영등포구 여의대방로 372여의도복지관 3층 ,,500,226355060,7342
구립여의도어르신복지센터,G1783,(노인) 노인교실,노인여가복지시설,자치구,오주호,1156000000,영등포구,서울특별시 영등포구 여의대방로 372 (여의도동),700,200,27847080,7342
압구정노인복지센터,G2071,(노인) 노인복지관(소규모),노인여가복지시설,자치구,김성진,1168000000,강남구,서울특별시 강남구 도산대로53길5 (신사동),,200,25489898,6019
노원50플러스센터,G2529,(노인) 노인교실,노인여가복지시설,자치구,장부경,1135000000,노원구,서울특별시 노원구 노원로30길73 (상계동),110,8052,29305060,1697
성동구립 사근동노인복지센터,G2855,(노인) 노인복지관(소규모),노인여가복지시설,자치구,이도선,1120000000,성동구,"서울특별시 성동구 사근동길 37, 2층 (사근동)",0,0,269560707,4761
밝은내어르신복지센터,G3369,(노인) 노인복지관(소규모),노인여가복지시설,자치구,김동호,1147000000,양천구,"서울특별시 양천구 신월로24길 19 (신월동, 신월종합사회복지관 2층)",,350,226058729,158600
구립대조노인복지관,G3614,(노인) 노인복지관(소규모),노인여가복지시설,자치구,이동열,1138000000,은평구,서울특별시 은평구 역말로9길 27(대조동),400,300,02-6951-1172,3389
구립신내경로복지센터,G3875,(노인) 노인복지관(소규모),노인여가복지시설,자치구,최유형,1126000000,중랑구,서울특별시 중랑구 망우로65길 20-0 (신내동)20 (신내동),,,02-2088-7903,2072
월계어르신복지센터,G4109,(노인) 노인복지관(소규모),노인여가복지시설,자치구,김현범,1135000000,노원구,서울특별시 노원구 월계동  936번지,,,29423273,1884
성북구립 석관실버복지센터,G4165,(노인) 노인복지관(소규모),노인여가복지시설,자치구,나석원,1129000000,성북구,서울특별시 성북구 화랑로32길 88 (석관동),,250,29579923,2789
성북구립 정릉실버복지센터,G4230,(노인) 노인복지관(소규모),노인여가복지시설,자치구,김병래,1129000000,성북구,서울특별시 성북구 솔샘로 8 (정릉동),,250,29160204,2710
성북50플러스센터,G4573,(노인) 노인교실,노인여가복지시설,자치구,박익현,1129000000,성북구,서울특별시 성북구 지봉로24길 26 (보문동5가),,1774,1087049799,2872
서초구립느티나무쉼터,G4645,(노인) 노인복지관,노인여가복지시설,자치구,백혁,1165000000,서초구,"서울특별시 서초구 염곡말길 9 (염곡동, 느티나무쉼터)",,,269537133,6793
성수1가2동노인복지센터,G4813,(노인) 노인복지관,노인여가복지시설,자치구,박필선,1120000000,성동구,"서울특별시 성동구 왕십리로5길 6층 (성수동1가, 성수1가2동 공공복합청사)",0,0,02-464-4488,4768
성북구립 삼선실버복지센터,G5082,(노인) 노인복지관(소규모),노인여가복지시설,자치구,나은미,1129000000,성북구,서울특별시 성북구 삼선교로18길 41 (삼선동5가),,150,269254112,2862
상도은빛어르신복지관,G5219,(노인) 노인복지관(소규모),노인여가복지시설,자치구,최재경,1159000000,동작구,서울특별시 동작구 매봉로 36 (상도1동),,,02-826-9724,6912
강남70플러스라운지,G5500,(노인) 노인교실,노인여가복지시설,자치구,김영현,1168000000,강남구,서울특별시 강남구 도곡동 남부순환로378길 20,,,1032072782,6301
서서울어르신복지관,G5617,(노인) 노인복지관,노인여가복지시설,자치구,장은경,1147000000,양천구,서울특별시 양천구 가로공원로60가길16 (신월동),2500,500,226084042,7911
금천어르신복지센터,G6756,(노인) 노인교실,노인여가복지시설,자치구,김미성,1154500000,금천구,서울특별시 금천구 범안로17길 22 (독산동),250,,02-892-5060,8585
서초구립방배노인종합복지관,Z0629,(노인) 노인복지관,노인여가복지시설,자치구,이창열,1165000000,서초구,서울특별시 서초구 방배천로 48,1000,1711,02-581-7992,6677
어르신상담센터,F03699,(노인) 어르신상담센터,노인기타,자치구,김경미,1111000000,종로구,서울특별시 종로구 삼일대로 467 (경운동),1449,6,02-6220-8500,3147
관악시니어클럽,G1044,(노인) 노인복지센터,노인기타,자치구,조종현,1162000000,관악구,서울특별시 관악구 남부순환로247다길60 (봉천동),800,759,28749295,8801
중랑리베데이케어센터,G2641,(노인) 노인복지센터,노인기타,자치구,이근배,1126000000,중랑구,"서울특별시 중랑구 동일로 608, 503호 (면목동)",9,9,02-435-4333,131600
굿피플데이케어센터,G4857,(노인) 장기요양기관,노인기타,자치구,임을란,1162000000,관악구,"서울특별시 관악구 난곡로 299, 4층 (신림동)",40,26,28651253,8771
새생명노인복지센터,I0413,(노인) 장기요양기관,노인기타,자치구,유현목,1156000000,영등포구,"서울특별시 영등포구 대림로35나길 20-1 (대림동, 1층)",0,,02-831-3535,150953
영락노인복지센터,J0767,(노인) 장기요양기관,노인기타,자치구,박지향,1111000000,종로구,서울특별시 종로구 통일로 156 (교남동),0,0,070-4065-1744,3180
숭일재가노인복지센터,J4119,(노인) 장기요양기관,노인기타,자치구,황종구,1111000000,종로구,서울특별시 종로구 종로 381-12층호 (숭인동),0,0,02-3675-5759,3112
